char_freq_;,char_freq_(,char_freq_[,char_freq_!,char_freq_$,char_freq_#,capital_run_length_average,capital_run_length_longest,capital_run_length_total,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_money,word_freq_mail,word_freq_email,word_freq_free,word_freq_free,word_freq_your,spam
0.0,0.0,0.0,10.74304117782379,22.19047619047619,0.0,0.5473684210526316,1.0195412064570943,2.058319039451115,19.270833333333336,0.0,16.29955947136564,0.0,47.74193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39163916391639,1
0.0,0.0,0.0,4.025764895330113,0.0,0.0,0.9266123054114158,1.274426508071368,1.4293882218410523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35370611183355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.3558191252779837,0.2548853016142736,0.6861063464837049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.402640264026402,0
0.0,0.0,0.0,0.0,0.0,0.0,0.41986656782802073,0.5097706032285472,1.943967981703831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.914174252275682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1907487978016946,21.73913043478261,6.124852767962309,0.0,0.0,0.39606976921319215,0.7721275018532245,1.1045029736618521,7.14694110920526,0.0,0.0,0.0,0.0,21.93548387096774,14.137214137214139,0.0,13.263979193758127,0.0,0.0,0.0,14.137214137214139,0.0,0.0,0.0,7.480748074807482,0
0.0,8.592132505175984,0.0,0.0,0.0,0.0,0.6523350630096368,1.869158878504673,1.5723270440251573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.209362808842652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,27.225672877846797,0.0,0.0,0.0,0.0,0.4533728687916976,0.5097706032285472,0.743281875357347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.277432712215321,0.0,7.7984817115251905,15.428571428571427,0.10663416863432093,1.2266864343958486,6.287170773152082,21.526586620926242,13.802083333333336,4.25531914893617,1.7621145374449338,3.16205533596838,62.58064516129032,12.889812889812891,4.0,14.954486345903769,4.18848167539267,14.705882352941178,22.52252252252252,12.889812889812891,0.0,3.4448818897637796,3.4448818897637796,24.312431243124312,1
0.0,22.4120082815735,0.0,0.0,7.428571428571428,0.0,0.5512231282431431,1.5293118096856415,3.03030303030303,0.0,14.361702127659576,0.0,0.0,0.0,0.0,0.0,0.0,28.272251308900525,0.0,0.0,0.0,0.0,0.0,0.0,5.9405940594059405,0
0.0,0.0,0.0,14.05567057740971,25.142857142857142,0.37321959022012335,1.1249814677538916,5.862361937128293,20.06861063464837,8.072916666666668,0.0,2.202643171806167,0.0,12.903225806451612,12.889812889812891,5.0,8.062418725617684,21.465968586387433,0.0,15.615615615615615,12.889812889812891,3.0030030030030033,0.984251968503937,0.984251968503937,18.26182618261826,1
7.442179986260591,0.0,0.0,0.0,0.0,0.0,0.2965159377316531,0.08496176720475786,0.40022870211549455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,24.637681159420296,0.0,0.0,0.0,0.0,0.3810229799851742,0.2548853016142736,0.5145797598627787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,6.469979296066253,7.302709069493521,0.0,5.904761904761905,0.0,0.46671608598962194,0.5097706032285472,2.4299599771297884,18.489583333333336,0.0,0.0,0.0,0.0,0.0,0.0,18.59557867360208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.810781078107811,0
0.0,0.0,31.095406360424032,22.429261559696346,37.714285714285715,0.25135196892375655,0.9446997776130468,4.75785896346644,29.788450543167524,15.885416666666668,15.95744680851064,8.810572687224669,3.9525691699604746,91.61290322580643,16.839916839916842,5.0,6.501950585175552,0.0,0.0,4.504504504504505,16.839916839916842,16.666666666666668,0.984251968503937,0.984251968503937,22.332233223322326,1
0.0,0.0,0.0,0.0,19.80952380952381,0.0,1.2542624166048926,2.1240441801189465,1.5723270440251573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.775032509752926,0.0,0.0,19.36936936936937,0.0,0.0,0.0,0.0,57.0957095709571,1
0.0,6.677018633540373,0.0,17.920404876926618,2.0,0.15995125295148144,0.7973313565604151,4.163126593033135,13.607775871926815,10.15625,0.0,8.590308370044053,5.138339920948617,0.0,5.405405405405406,0.0,10.143042912873861,13.612565445026178,0.0,5.8558558558558556,5.405405405405406,3.903903903903904,15.452755905511811,15.452755905511811,17.271727172717274,1
0.0,28.674948240165627,0.0,0.0,0.0,0.0,0.680207561156412,1.274426508071368,1.1149228130360205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.396839935882757,23.91304347826087,7.184923439340399,0.0,0.0,0.0,0.7739065974796145,2.0390824129141887,8.80503144654088,5.208333333333334,0.0,0.0,0.0,0.0,0.0,0.0,13.003901170351105,10.471204188481677,0.0,0.0,0.0,3.0030030030030033,0.0,0.0,0.0,0
2.198305472864667,12.111801242236025,7.538280329799764,0.0,2.0,0.0,1.0724981467753891,3.5683942225998297,25.44311034877073,0.0,0.0,0.0,0.0,45.80645161290322,0.0,0.0,4.031209362808842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6501650165016502,0
0.0,0.0,0.0,0.0,0.0,0.0,0.5147516679021498,0.6796941376380629,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777777777778,0.0,0.0,0.0,0
0.0,7.6604554865424435,8.716136631330977,0.0,0.0,0.0,0.7074870274277242,1.0195412064570943,6.003430531732419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64026402640264,0
0.0,4.399585921325052,7.184923439340399,8.971704623878537,9.238095238095237,0.09140071597227512,1.6587101556708672,10.110450297366185,44.62550028587764,35.9375,8.51063829787234,1.7621145374449338,0.0,15.483870967741934,1.6632016632016633,0.0,16.905071521456435,0.0,1.680672268907563,2.4024024024024024,1.6632016632016633,1.2012012012012012,4.724409448818897,4.724409448818897,8.030803080308031,1
0.0,24.4824016563147,0.0,65.4014262709915,0.0,0.0,0.3836916234247591,0.4248088360237892,0.6289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,3.2812453669384727,6.202209005947323,4.745568896512292,24.21875,0.0,0.0,0.0,0.0,19.334719334719335,0.0,0.0,0.0,0.0,0.0,19.334719334719335,0.0,0.0,0.0,30.803080308030804,1
0.3434852301351042,7.091097308488612,0.0,1.403266620657925,0.0,0.0,1.0751667902149742,3.738317757009346,28.30188679245283,0.0,0.0,4.185022026431718,0.0,0.0,0.0,0.0,2.47074122236671,0.0,1.8907563025210086,0.0,0.0,1.3513513513513513,0.0,0.0,0.9900990099009901,1
0.0,0.0,0.0,0.0,0.0,0.0,0.2965159377316531,0.08496176720475786,0.17152658662092624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,4.503105590062112,0.0,20.17483321831148,0.0,0.0,1.0081541882876204,5.182667799490229,5.345911949685535,13.802083333333336,0.0,0.0,0.0,0.0,0.0,0.0,6.8920676202860855,0.0,0.0,0.0,0.0,15.915915915915916,5.216535433070866,5.216535433070866,11.66116611661166,1
0.0,0.0,0.0,0.0,8.761904761904761,0.0,1.218977020014826,1.6992353440951569,6.346483704974271,30.46875,0.0,0.0,0.0,0.0,0.0,0.0,5.071521456436931,0.0,0.0,11.711711711711711,0.0,0.0,7.677165354330708,7.677165354330708,21.562156215621563,1
0.0,60.5072463768116,0.0,0.0,0.0,0.0,0.7510748702742772,1.7841971112999149,2.172670097198399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,7.712215320910973,0.0,0.0,0.0,0.0,0.5633802816901409,1.274426508071368,1.6295025728987995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3.623188405797102,0.0,4.830917874396135,0.0,0.5331708431716049,1.3313565604151223,2.0390824129141887,6.546598056032019,31.51041666666667,0.0,17.621145374449338,0.0,0.0,16.632016632016633,20.0,10.403120936280883,20.942408376963353,0.0,0.0,16.632016632016633,0.0,15.846456692913385,15.846456692913385,13.31133113311331,1
0.13739409205404168,2.7950310559006213,0.0,15.596963423050381,100.0,1.2339096656257138,1.6747220163083765,13.08411214953271,88.16466552315609,1.822916666666667,11.17021276595745,0.0,5.533596837944665,31.612903225806452,7.276507276507277,8.5,9.622886866059817,29.319371727748695,31.092436974789916,11.561561561561561,7.276507276507277,0.45045045045045046,1.6732283464566928,1.6732283464566928,13.531353135313532,1
0.0,0.0,0.0,0.0,0.0,0.0,0.6603409933283914,0.9345794392523366,1.400800457404231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,19.093627789279964,6.571428571428571,0.0,0.9532987398072647,3.6533559898045884,4.688393367638651,17.1875,0.0,0.0,0.0,0.0,0.0,0.0,8.582574772431729,0.0,0.0,19.81981981981982,0.0,0.0,0.0,0.0,58.1958195819582,1
7.854362262422716,0.0,0.0,3.933747412008282,0.0,0.0,0.3828020756115641,0.4248088360237892,0.8862206975414523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48374512353706,0.0,0.0,0.0,0.0,0.0,18.89763779527559,18.89763779527559,0.0,0
0.0,0.0,0.0,29.491603404646884,0.0,0.0,0.2965159377316531,0.08496176720475786,0.22870211549456834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.4447739065974796,0.33984706881903143,0.25728987993138935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,5.020703933747412,0.0,12.836438923395447,2.2857142857142856,0.0,0.4498146775389177,1.0195412064570943,6.203544882790166,30.46875,30.851063829787233,3.083700440528635,22.92490118577075,0.0,8.939708939708941,0.0,1.8205461638491551,0.0,0.0,4.354354354354354,8.939708939708941,30.780780780780777,2.8543307086614167,2.8543307086614167,11.221122112211221,1
0.0,11.853002070393375,0.0,0.0,0.0,0.0,0.6917716827279466,0.8496176720475784,1.400800457404231,38.802083333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.669887278582931,0.0,8.256531342828852,2.52542624166049,6.117247238742566,13.636363636363637,11.71875,23.93617021276596,9.911894273127754,0.0,0.0,0.0,0.0,5.851755526657997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9504950495049505,1
0.0,19.20289855072464,8.716136631330977,1.7023234414538766,0.0,0.0,0.751371386212009,1.5293118096856415,5.288736420811892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48374512353706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28052805280528,0
0.0,14.233954451345758,10.718492343934038,8.442604094778009,0.0,0.0,0.6547071905114901,1.1045029736618521,3.03030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,12.353347135955834,0.0,0.0,0.8234247590808006,1.0195412064570943,0.7146941109205261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.2965159377316531,0.08496176720475786,0.11435105774728417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.9151138716356109,0.0,3.4276512537382104,0.0,0.0,2.96871756856931,21.325403568394222,22.61292166952544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120936280884265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.2965159377316531,0.08496176720475786,0.1429388221841052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,11.180124223602485,0.0,0.0,0.0,0.0,0.5693106004447739,0.5097706032285472,1.3722126929674099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.222366710013006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.633386764369132,11.438923395445135,13.545347467608952,0.0,1.619047619047619,0.0,0.8939955522609341,3.2285471537807986,38.4505431675243,0.0,3.1914893617021276,0.0,0.0,34.83870967741935,0.0,0.0,2.3407022106631987,0.0,2.5210084033613445,0.0,0.0,0.9009009009009009,0.0,0.0,1.9801980198019802,0
0.0,0.0,0.0,4.669887278582931,0.0,0.0,0.5799851742031134,0.8496176720475784,1.2864493996569468,100.0,0.0,0.0,50.59288537549408,0.0,0.0,0.0,16.644993498049413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.081408140814084,1
0.0,4.6066252587991725,0.0,32.91925465838509,51.047619047619044,0.0,1.2127501853224611,1.9541206457094307,6.432246998284734,0.0,0.0,11.013215859030836,0.0,0.0,41.995841995842,75.5,19.63589076723017,0.0,0.0,15.165165165165165,41.995841995842,0.0,4.921259842519685,4.921259842519685,11.11111111111111,1
0.0,6.728778467908903,7.656065959952886,1.4952841039797564,0.0,7.944245563256911,0.8845070422535212,3.3984706881903137,5.117209834190966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.460946094609461,0
0.36638424547744447,2.5879917184265016,0.0,0.0,1.5238095238095237,0.0,0.684655300222387,2.1240441801189465,12.149799885648942,0.0,0.0,0.0,14.22924901185771,0.0,2.494802494802495,0.0,14.174252275682706,6.282722513089006,0.0,1.8018018018018018,2.494802494802495,0.0,0.0,0.0,0.0,0
0.0,21.06625258799172,0.0,4.669887278582931,58.095238095238095,0.0,1.2255003706449221,1.4443500424808835,1.7724413950829045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,11.904761904761905,0.0,1.311249137336094,21.904761904761905,0.0,1.5653076352853963,6.966864910790145,6.489422527158377,8.59375,0.0,7.2687224669603525,13.043478260869568,85.80645161290322,41.58004158004158,0.0,8.582574772431729,0.0,6.932773109243698,0.0,41.58004158004158,9.90990990990991,3.248031496062992,3.248031496062992,11.001100110011,1
0.0,0.0,0.0,0.0,0.0,0.0,0.3175685693106004,0.16992353440951571,0.42881646655231553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.375375375375373,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.4447739065974796,0.594732370433305,0.9433962264150944,23.958333333333336,0.0,0.0,0.0,0.0,0.0,0.0,11.963589076723018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.121012101210122,0
0.0,2.4327122153209113,0.0,0.0,0.0,0.3579861375580775,0.6618235730170496,1.0195412064570943,4.659805603201829,27.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.913091309130913,0
0.0,14.389233954451349,0.0,1.2652403956751783,47.714285714285715,0.0,1.0404744255003706,7.731520815632965,5.317324185248713,41.40625,16.48936170212766,0.0,0.0,20.0,0.0,0.0,8.192457737321195,0.0,0.0,9.45945945945946,0.0,47.747747747747745,6.200787401574803,6.200787401574803,21.012101210121013,1
0.0,0.0,0.0,54.336323901541306,0.0,0.0,1.003409933283914,3.143585386576041,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,13.92931392931393,0.0,0.0,0.0,0.0,0.0,13.92931392931393,0.0,0.0,0.0,14.851485148514852,1
0.0,2.846790890269151,6.478209658421672,0.0,0.0,0.0,0.663899184581171,1.4443500424808835,5.889079473985134,0.0,18.617021276595747,0.0,0.0,0.0,0.0,0.0,27.69830949284785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.9503105590062115,0.0,11.962272831838051,27.523809523809522,1.0968085916673014,1.2839140103780577,7.1367884451996595,12.750142938822185,0.0,24.46808510638298,0.0,5.928853754940713,0.0,12.681912681912683,0.0,3.9011703511053315,56.02094240837697,0.0,18.46846846846847,12.681912681912683,0.0,0.0,0.0,10.121012101210122,1
0.0,0.0,0.0,0.0,0.0,0.0,0.5930318754633062,0.5097706032285472,0.6861063464837049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3434852301351042,2.4327122153209113,3.6513545347467606,5.8201058201058204,2.9523809523809526,0.2361185162617107,1.1181616011860638,5.862361937128293,15.09433962264151,9.375,4.787234042553192,0.0,7.114624505928855,5.806451612903226,0.0,0.0,10.533159947984394,0.0,7.563025210084034,1.3513513513513513,0.0,0.0,0.0,0.0,36.85368536853685,1
0.0,12.008281573498964,0.0,9.339774557165862,0.0,0.0,0.4225352112676056,0.5097706032285472,2.20125786163522,8.854166666666668,0.0,0.0,0.0,0.0,0.0,0.0,17.815344603381014,71.72774869109948,0.0,0.0,0.0,5.105105105105105,0.0,0.0,11.331133113311331,0
0.0,0.0,0.0,21.94616977225673,0.0,0.0,2.705707931801334,5.3525913338997455,2.086906803887936,0.0,0.0,0.0,0.0,0.0,29.93762993762994,0.0,0.0,0.0,0.0,0.0,29.93762993762994,0.0,0.0,0.0,0.0,0
0.0,4.813664596273292,0.0,2.1394064872325744,0.0,0.0,0.37805782060785764,0.33984706881903143,1.4579759862778732,0.0,26.063829787234045,0.0,0.0,0.0,0.0,0.0,12.873862158647594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.891089108910892,0
0.0,0.0,0.0,3.887738670347366,0.0,0.0,0.6084507042253522,1.7841971112999149,1.1149228130360205,0.0,0.0,0.0,0.0,0.0,22.453222453222455,0.0,42.392717815344604,0.0,0.0,0.0,22.453222453222455,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.458117123795404,0.33984706881903143,0.4859919954259577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.824447334200258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.144950767117014,15.734989648033126,11.89634864546525,0.0,0.0,0.0,0.6481838398813936,1.274426508071368,4.688393367638651,0.0,0.0,0.0,0.0,0.0,6.4449064449064455,0.0,4.031209362808842,0.0,0.0,0.0,6.4449064449064455,0.0,0.0,0.0,10.45104510451045,0
0.0,0.0,0.0,0.0,0.0,0.0,0.6407709414381023,0.4248088360237892,8.404802744425385,10.9375,0.0,0.0,0.0,0.0,0.0,0.0,5.461638491547464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,12.732919254658386,0.0,4.117782378651944,64.09523809523809,0.0,0.8664195700518903,9.600679694137638,18.296169239565465,33.85416666666667,0.0,21.58590308370044,38.73517786561265,20.64516129032258,37.21413721413722,0.0,10.533159947984394,0.0,0.0,0.0,37.21413721413722,0.0,4.822834645669292,4.822834645669292,14.301430143014302,1
0.8930615983512709,6.055900621118012,0.0,0.0,0.0,0.0,0.7472201630837657,4.672897196261682,5.4030874785591765,7.03125,0.0,0.0,10.67193675889328,0.0,0.0,0.0,3.5110533159947983,100.0,0.0,0.0,0.0,8.108108108108109,2.65748031496063,2.65748031496063,0.0,0
0.0,0.0,0.0,5.912123303427652,0.0,0.0,1.2397331356560415,2.2090059473237043,1.3150371640937677,0.0,0.0,89.86784140969162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.63063063063063,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.4447739065974796,0.4248088360237892,0.5145797598627787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.7730170496664195,0.9345794392523366,6.260720411663808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,10.213940648723257,0.0,0.0,0.8302446256486288,0.594732370433305,0.8004574042309891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.110533159947984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.702970297029704,0
0.0,60.5072463768116,0.0,0.0,0.0,0.0,0.9191994069681244,0.9345794392523366,0.8862206975414523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,14.56176673567978,0.0,0.0,0.41097108969607116,0.9345794392523366,1.7438536306460835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.050605060506053,0
0.0,0.0,0.0,0.0,0.0,0.0,0.37064492216456635,0.16992353440951571,0.1429388221841052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,28.410397975615375,0.0,0.0,1.3242401779095627,0.8496176720475784,3.8307604345340196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,5.538302277432711,0.0,0.0,0.0,0.0,0.502594514455152,0.7646559048428208,2.229845626072041,0.0,0.0,0.0,28.853754940711465,0.0,0.0,0.0,19.115734720416125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.5337286879169756,0.4248088360237892,0.25728987993138935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,22.87784679089027,0.0,0.0,0.0,0.0,0.3558191252779837,0.2548853016142736,0.34305317324185247,63.28125000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.3335804299481097,0.16992353440951571,0.25728987993138935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.93399339933993,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0799110452186804,0.6796941376380629,1.4579759862778732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89986996098829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.665566556655655,1
0.0,17.70186335403727,0.0,0.0,0.0,0.0,0.6573758339510749,0.8496176720475784,1.4579759862778732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.9337474120082816,0.0,7.016333103289626,36.285714285714285,0.0,0.5586360266864344,0.7646559048428208,2.801600914808462,0.0,0.0,0.0,0.0,30.96774193548387,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724409448818897,4.724409448818897,31.683168316831683,0
0.0,0.0,0.0,0.0,0.0,0.0,0.4447739065974796,0.2548853016142736,0.17152658662092624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,19.73775017253278,9.619047619047619,0.0,100.0,97.3661852166525,38.56489422527159,25.520833333333336,0.0,7.048458149779735,0.0,41.935483870967744,27.234927234927238,0.0,0.0,0.0,0.0,0.0,27.234927234927238,0.0,0.0,0.0,7.150715071507151,1
0.0,0.0,0.0,0.0,0.0,0.0,0.42342475908080063,0.33984706881903143,0.2858776443682104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.42519685039369,98.42519685039369,0.0,1
0.8243645523242502,7.608695652173912,0.0,3.3816425120772946,0.0,0.0,0.7670867309117866,4.672897196261682,8.061749571183533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120936280884265,0.0,0.0,0.0,0.0,7.357357357357357,4.822834645669292,4.822834645669292,13.531353135313532,0
0.0,0.0,0.0,1.1042097998619738,4.571428571428571,0.0,0.41660489251297256,1.274426508071368,2.773013150371641,17.708333333333336,0.0,14.977973568281936,0.0,0.0,7.068607068607069,17.0,0.0,0.0,0.0,0.0,7.068607068607069,20.42042042042042,3.3464566929133857,3.3464566929133857,30.033003300330034,0
0.0,7.919254658385093,0.0,0.6671267540832758,2.0,0.0,0.5547813194959229,2.1240441801189465,32.104059462550026,3.90625,0.0,1.1013215859030836,1.9762845849802373,3.225806451612903,4.158004158004158,7.5,7.932379713914174,0.0,0.0,0.0,4.158004158004158,0.0,0.984251968503937,0.984251968503937,5.060506050605061,0
0.0,7.763975155279503,8.833922261484098,0.8511617207269383,0.0,0.0,0.7018532246108228,1.0195412064570943,5.889079473985134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,12.784679089026916,0.0,4.117782378651944,64.19047619047619,0.0,0.8664195700518903,9.600679694137638,18.296169239565465,33.85416666666667,0.0,21.58590308370044,38.73517786561265,20.64516129032258,37.21413721413722,0.0,10.533159947984394,0.0,0.0,0.0,37.21413721413722,0.0,4.822834645669292,4.822834645669292,14.301430143014302,1
0.0,3.985507246376812,7.538280329799764,8.00552104899931,9.80952380952381,0.09140071597227512,1.5988139362490734,10.110450297366185,41.623785020011425,38.020833333333336,9.042553191489363,1.7621145374449338,0.0,16.129032258064516,1.6632016632016633,0.0,17.815344603381014,0.0,1.680672268907563,2.5525525525525525,1.6632016632016633,1.2012012012012012,5.019685039370079,5.019685039370079,8.47084708470847,1
4.648500114495077,9.420289855072463,5.771495877502945,0.0,0.7619047619047619,0.0,0.8747220163083766,4.4180118946474085,46.226415094339615,1.3020833333333335,1.0638297872340425,0.0,0.0,22.58064516129032,0.0,0.0,1.8205461638491551,0.0,0.0,0.0,0.0,0.3003003003003003,0.0,0.0,0.8800880088008802,0
0.0,13.198757763975157,0.0,0.0,0.0,0.0,0.6318754633061526,1.0195412064570943,2.3156089193825045,0.0,28.19148936170213,11.674008810572687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.024024024024026,0.0,0.0,17.601760176017603,1
0.0,0.0,0.0,25.603864734299524,26.476190476190478,0.7007388224541091,51.29725722757598,35.51401869158879,14.83704974271012,0.0,0.0,37.22466960352423,0.0,54.19354838709678,17.463617463617464,0.0,10.923276983094928,0.0,0.0,12.612612612612612,17.463617463617464,0.0,100.0,100.0,27.942794279427943,1
